osm_type,osm_id,place,name,name:uk,wikidata,lat,lon
node,337576781,village,Liashkivka,Ляшківка,Q4272874,48.9985575,34.3960233
node,337576787,village,Shydlivtsi,Шидлівці,Q4523698,49.00074,26.22505
node,337576792,village,Stetsivka,Стецівка,Q4442523,48.994171,31.149473
node,337576797,village,Hunka,Гунька,Q4152196,49.0004,28.81714
node,337576802,village,Lyman,Лиман,Q4261661,49.0000553,36.6040279
node,337576817,village,Husakove,Гусакове,Q4152604,48.999977,30.829744
node,337576824,village,Avramivka,Аврамівка,Q4056041,48.998389,29.8321153
node,337576831,town,Pryvillia,Привілля,Q288160,48.99971,38.30109
node,337576840,village,Fedorivka,Федорівка,Q4482030,48.999371,36.1409
node,337576848,village,Zalizniachka,Залізнячка,Q4185408,48.9982729,30.9756925
node,337576861,village,Velyka Andriivka,Велика Андріївка,Q4106216,48.997555,36.788589
node,337576869,village,Salivka,Салівка,Q7211870,48.9998076,33.7844597
node,337576874,village,Kopiiuvata,Копіювата,Q4232320,48.9970458,29.969741
node,337576883,village,Bobrivnyky,Бобрівники,Q4088811,48.997703,25.0594446
node,337576891,town,Broshniv-Osada,Брошнів-Осада,Q2629675,48.9958991,24.1858656
node,337576897,village,Bohunove,Богунове,Q4089859,49.0013833,31.728289
node,337576908,hamlet,Severynivka,Северинівка,Q4412024,49.000336,32.3167
node,337576917,village,Verbivka,Вербівка,Q4107484,48.996941,31.964149
node,337576925,village,Malchivtsi,Мальчівці,Q3620652,48.9974585,27.7732855
node,337576934,village,Chereshneve,Черешневе,Q3624111,48.99765,27.46479
node,337576942,village,Karyzhyn,Карижин,Q7258103,48.9967455,27.2312613
node,337576950,village,Lysohirka,Лисогірка,Q4270751,49.0000643,26.6674148
node,337576958,village,Stankivtsi,Станківці,Q4439467,48.99765,23.79879
node,337576965,village,Sukhyi Potik,Сухий Потік,Q4447280,48.995548,23.251745
node,337576973,village,Shativka,Шатівка,Q4520924,48.997311,36.468769
node,337576981,village,Bukovynka,Буковинка,Q4098616,48.997223,23.097898
node,337576997,hamlet,Vyhodivka,Вигодівка,Q4128768,48.997303,23.889339
node,337577019,village,Mala Mankivka,Мала Маньківка,Q4277082,48.9958165,30.3659707
node,337577030,village,Podilske,Подільське,Q4221565,48.9940516,28.9035012
node,337577037,village,Luchky,Лучки,Q4270229,48.99593,34.100189
node,337577045,village,Yurpil,Юрпіль,Q4535139,48.9964439,30.5189857
node,337577053,village,Nova Huta,Нова Гута,Q4322021,48.9914697,24.5761973
node,337577062,village,Shabelnia,Шабельня,Q4519114,48.995235,29.322889
node,337577070,village,Shmankivtsi,Шманьківці,Q4525602,48.99525,25.92121
node,337577079,village,Martynivka,Мартинівка,Q4282819,48.9949,34.29039
node,337577087,village,Kniazholuka,Княжолука,Q4224848,48.995491,23.903496
node,337577096,hamlet,Derkulske,Деркульське,Q4158985,48.99456,39.69429
node,337577107,village,Maidan-Morozivskyi,Майдан-Морозівський,Q4274726,48.99456,27.050739
node,337577112,village,Yamnytsia,Ямниця,Q4537686,48.990276,24.708786
node,337577119,village,Nadiiv,Надіїв,Q4311968,48.997349,24.075968
node,337577126,village,Bahata Cherneshchyna,Багата Чернещина,Q4089016,48.994221,35.585751
node,337577130,village,Kobrynove,Кобринове,Q4225200,48.9938324,30.7627564
node,337577137,town,Monastyryshche,Монастирище,Q219820,48.9944069,29.8007253
node,337577145,hamlet,Kytaihorod,Китайгород,Q4222385,48.987125,32.327549
node,337577153,hamlet,Pokrovka,Покровка,Q4369211,48.9923251,29.7128465
node,337577162,village,Vasylkiv,Васильків,Q4104916,48.99319,26.12995
node,337577175,village,Korovaina,Коровайна,Q4233592,48.99284,28.93799
node,337577182,village,Sukil,Сукіль,Q6715619,48.9929051,23.6261666
node,337577188,village,Stavne,Ставне,Q852214,48.992908,22.695318
node,337577196,village,Zaparivka,Запарівка,Q4186621,48.9924947,35.959627
node,337577205,village,Dubove,Дубове,Q4169467,48.992462,34.465736
node,337577212,village,Pavlivka,Павлівка,Q4341680,48.9925,33.251839
node,337577218,village,Telepyne,Телепине,Q4454073,48.9934721,31.8936398
node,337577225,village,Iskryne,Іскрине,Q4203931,48.988899,31.219467
node,337577232,village,Tymoshivka,Тимошівка,Q4457729,48.9942599,30.4007107
node,337577240,village,Berezhanka,Бережанка,Q4084293,48.99292,26.340687
node,337577248,village,Shevske,Шевське,Q4522014,48.992161,34.921421
node,337577256,hamlet,Zarvanka,Зарванка,Q4187137,48.9913954,28.4685124
node,337577262,village,Maliivtsi,Маліївці,Q4277745,48.9955269,26.9843568
node,337577269,village,Ripianka,Ріп’янка,Q4394774,48.9893697,24.4748834
node,337577276,village,Vytvytsia,Витвиця,Q4112325,48.99128,23.85424
node,337577284,village,Dovzhky,Довжки,Q4164866,48.9894615,23.1808523
node,337577291,hamlet,Oleksandriia,Олександрія,Q4061010,48.98848,35.296638
node,337577296,village,Tarasivka,Тарасівка,Q4451810,48.991142,34.433945
node,337577304,village,Kurnyky,Курники,Q4248630,48.99147,28.41511
node,337577311,village,Myta,Мита,Q4309580,48.9907908,23.241143
node,337577318,village,Biletskivka,Білецьківка,Q4081872,48.996304,33.3473489
node,337577326,village,Dobrovliany,Добровляни,Q4163568,48.991131,24.35463
node,337577333,village,Velykyi Oleksandriv,Великий Олександрів,Q4106467,48.9926279,27.1247583
node,337577339,village,Broshniv,Брошнів,Q4097118,48.98175,24.203064
node,337577346,village,Karpivka,Карпівка,Q4215880,48.985832,33.7877891
node,337577354,village,Shaulykha,Шаулиха,Q4521022,48.99044,30.583191
node,337577359,village,Lishchantsi,Ліщанці,Q4260553,48.987821,25.3866634
node,337577365,village,Kyianivka,Киянівка,Q3620068,48.9901,27.71473
node,337577372,village,Yaltushkiv,Ялтушків,Q3624222,48.9901,27.50874
node,337577379,village,Dovhe-Kaluske,Довге-Калуське,Q4164594,48.989864,24.302759
node,337577392,village,Dzvonykha,Дзвониха,Q4160751,48.98975,28.5672
node,337577398,village,Tuzhyliv,Тужилів,Q4464971,48.987225,24.253054
node,337577404,village,Krekhovychi,Креховичі,Q4240516,48.995605,24.159002
node,337577409,village,Alisivka,Алісівка,Q4062435,48.98941,36.67305
node,337577415,village,Nazarenky,Назаренки,Q4312099,48.98941,34.355282
node,337577419,village,Ivanky,Іваньки,Q4196905,48.9924674,30.4483919
node,337577425,village,Zalishchyky,Заліщики,Q7271200,48.9885321,25.4482587
node,337577432,village,Zubrets,Зубрець,Q4194480,48.98941,25.289499
node,337577439,village,Rakiv,Раків,Q4389435,48.995144,24.109421
node,337577451,village,Smyrnivka,Смирнівка,Q7210490,48.989071,36.423111
node,337577458,village,Vasylivka,Василівка,Q4104268,48.989071,28.44017
node,337577464,village,Maidan,Майдан,Q4274748,48.98907,28.41683
node,337577470,village,Zakychera,Закичера,Q4184690,48.984741,23.072033
node,337577478,village,Zhornava,Жорнава,Q750162,48.989071,22.63802
node,337577486,hamlet,Perekhrestivka,Перехрестівка,Q4350426,48.9998633,33.0373072
node,337577491,village,Nove Misto,Нове Місто,Q4323810,48.981838,29.820501
node,337577497,village,Dibrivne,Дібрівне,Q4161186,48.9888587,37.2491635
node,337577503,village,Medvezha,Медвежа,Q4287567,48.986595,28.773079
node,337577510,village,Slobidka-Maliievetska,Слобідка-Малієвецька,Q4423612,48.98838,27.012289
node,337577516,village,Dobrovliany,Добровляни,Q4163570,48.9864123,24.7895187
node,337577522,village,Verbka,Вербка,Q4107423,48.9806719,25.147703
node,337577528,village,Koliukhiv,Колюхів,Q4229056,48.98769,28.629339
node,337577533,village,Novosilka,Новосілка,Q4325697,48.98769,25.036131
node,337577539,village,Pidmykhailia,Підмихайля,Q4367882,48.9982552,24.4081908
node,337577546,village,Mykhailiuky,Михайлюки,Q4297862,48.9879149,39.3022719
node,337577551,village,Kharytonivka,Харитонівка,Q4495924,48.98735,26.799089
node,337577557,village,Zatyshne,Затишне,Q4188381,48.9999679,25.1251479
node,337577563,village,Ozera,Озера,Q4331953,48.990318,33.955017
node,337577569,village,Pidhirne,Підгірне,Q4367353,48.9887394,33.3837155
node,337577581,village,Chykalivka,Чикалівка,Q4515849,48.9764553,33.598557
node,337577589,village,Leskove,Леськове,Q4260001,48.9961281,29.876546
node,337577595,village,Kozakivka,Козаківка,Q4207596,48.984436,23.647795
node,337577602,village,Chernihivske,Чернігівське,Q4513574,48.9862529,36.2984522
node,337577609,village,Poval,Повал,Q4366302,48.985981,27.934799
node,337577616,village,Novychka,Новичка,Q4322863,48.9812135,24.0207366
node,337577628,village,Myrne,Мирне,Q4295768,48.98563,36.210941
node,337577634,village,Ridne,Рідне,Q4199824,48.983665,37.074062
node,337577640,village,Taraso-Hryhorivka,Тарасо-Григорівка,Q4451647,48.987309,32.670044
node,337577647,village,Zolota Lypa,Золота Липа,Q4193191,48.985291,25.070459
node,337577654,village,Pryvillia,Привілля,Q4377912,48.9830373,36.596289
node,337577702,village,Novostroivka,Новостроївка,Q4325650,48.984951,34.538609
node,337577707,village,Proskury,Проскури,Q4381005,48.984951,34.213829
node,337577713,village,Oslamiv,Осламів,Q4338012,48.9876828,27.3270339
node,337577720,village,Huliaika,Гуляйка,Q4151966,48.9825242,30.7461469
node,337577727,village,Nesterivka,Нестерівка,Q4317816,48.984314,30.18399
node,337577733,village,Holubivka,Голубівка,Q3618511,48.9849316,27.6687808
node,337577738,village,Vilne,Вільне,Q4124597,48.989677,25.104439
node,337577746,village,Ukrainske,Українське,Q4361356,48.984261,36.065369
node,337577752,village,Petryliv,Петрилів,Q4360566,48.984261,24.99596
node,337577758,locality,Tsybykivka,Цибиківка,Q12168732,48.985134,32.562523
node,337577764,village,Nova Osota,Нова Осота,Q4322236,49.0008717,32.2570136
node,337577770,village,Haiove,Гайове,Q4131604,48.983921,26.510349
node,337577776,village,Uzhok,Ужок,Q931357,48.984135,22.858992
node,337577781,village,Morozy,Морози,Q4303155,48.983543,34.036453
node,337577787,town,Yerky,Єрки,Q2022712,48.98357,30.99449
node,337577796,village,Velyki Buchky,Великі Бучки,Q4106387,48.983231,35.669521
node,337577803,village,Roshniv,Рошнів,Q4398800,48.983231,24.905661
node,337577810,village,Kudiivtsi,Кудіївці,Q4244443,48.982891,27.86854
node,337577827,village,Zelena,Зелена,Q4190559,48.98254,26.20651
node,337577831,village,Stara Yahilnytsia,Стара Ягільниця,Q4439831,48.9825315,25.7098467
node,337577837,hamlet,Yablunivka,Яблунівка,Q4535896,48.982201,35.960312
node,337577843,village,Selianivka,Селянівка,Q4415022,48.981861,34.414669
node,337577849,village,Zolotarivka,Золотарівка,Q4193149,48.981567,33.081596
node,337577855,village,Kheilove,Хейлове,Q4361077,48.9761631,29.9165208
node,337577862,village,Pavlivka,Павлівка,Q4341640,48.992165,24.650202
node,337577868,hamlet,Trudoliubivka,Трудолюбівка,Q4464422,48.98151,35.228001
node,337577875,village,Dibrova,Діброва,Q4161151,48.98151,26.52718
node,337577882,village,Vilne,Вільне,Q4124612,48.981171,36.333508
node,337577889,village,Sloboda,Слобода,Q3621237,48.98117,27.46445
node,337577896,village,Bitlia,Бітля,Q4087520,48.982883,22.996347
node,337577901,village,Luh,Луг,Q750155,48.980335,22.779928
node,337577907,village,Turove,Турове,Q4466338,48.980141,34.49123
node,337577912,village,Zoriane,Зоряне,Q4194064,48.9765399,27.3804652
node,337577918,village,Stavyshche,Ставище,Q4438926,48.980141,26.900709
node,337577934,hamlet,Danylky,Данилки,Q4154616,48.979801,28.96442
node,337577941,village,Uzyn,Узин,Q4469763,48.9834546,24.8118846
node,337577950,village,Krykivtsi,Криківці,Q4241013,48.97945,28.998409
node,337577956,village,Seferivka,Сеферівка,Q3621243,48.9799758,27.6060095
node,337577961,village,Velyka Zelena,Велика Зелена,Q4106267,48.9796348,26.2253715
node,337577967,village,Khyzhniakivka,Хижняківка,Q4497511,48.9851413,35.996009
node,337577972,village,Palashivka,Палашівка,Q4342504,48.9785655,25.5702652
node,337577979,village,Syhlovate,Сигловате,Q4418610,48.96928,22.962608
node,337577984,village,Purdivka,Пурдівка,Q4383861,48.9774798,38.5791376
node,337577987,village,Brynzy,Бринзи,Q4097377,48.978771,34.330559
node,337577990,village,Sloboda-Yaltushkivska,Слобода-Ялтушківська,Q3621698,48.97877,27.51217
node,337577996,village,Kamiani Potoky,Кам’яні Потоки,Q4211228,48.9825908,33.53248
node,337578000,village,Chystopillia,Чистопілля,Q4516499,48.9779402,39.1099295
node,337578003,village,Piskuvate,Піскувате,Q114979,48.978077,35.9118899
node,337578005,village,Yaremivka,Яремівка,Q4538552,48.976559,32.999622
node,337578010,village,Vyshchi Vereshchaky,Вищі Верещаки,Q4129784,48.977741,32.43576
node,337578016,village,Tymoshivka,Тимошівка,Q3063086,48.9752599,32.0680897
node,337578020,village,Oleksandrivka,Олександрівка,Q4061326,48.980263,39.7364297
node,337578025,village,Stepnyi Yar,Степний Яр,Q4442161,48.97739,38.857609
node,337578030,village,Voievodivka,Воєводівка,Q4114290,48.980465,38.44458
node,337578035,town,Orilka,Орілька,Q4336146,48.97739,36.01662
node,337578040,village,Buda-Makiivka,Буда-Макіївка,Q4097874,48.978154,31.6847786
node,337578043,village,Maidan-Oleksandrivskyi,Майдан-Олександрівський,Q4274716,48.9733609,27.1837355
node,337578049,village,Mali Chornokintsi,Малі Чорнокінці,Q4278729,48.97705,26.0043
node,337578060,village,Volosianka,Волосянка,Q580139,48.986385,22.810728
node,337578065,village,Aidar-Mykolaivka,Айдар-Миколаївка,Q4058788,48.975796,38.968887
node,337578070,village,Sloboda-Noskovetska,Слобода-Носковецька,Q4423502,48.975903,28.0161977
node,337578078,village,Roztochky,Розточки,Q4398573,48.9751106,23.7935691
node,337578083,village,Sloboda-Bolekhivska,Слобода-Болехівська,Q4423485,48.975769,23.740555
node,337578089,village,Horodnie,Городнє,Q4145267,48.97533,36.515121
node,337578093,village,Kalynivka,Калинівка,Q4209786,48.9722123,31.9580084
node,337578100,village,Antonivka,Антонівка,Q4067489,48.97533,30.7085
node,337578108,village,Uhryn,Угринь,Q4469172,48.97533,25.82131
node,337578115,village,Peredmistia,Передмістя,Q4376602,48.9758064,25.46906
node,337578120,village,Shuhaivka,Шугаївка,Q4527313,48.974987,36.0447589
node,337578125,village,Dudkivka,Дудківка,Q4170261,48.974991,35.138741
node,337578133,village,Shmankivchyky,Шманьківчики,Q4525604,48.97499,25.91091
